"Nach Wahlerfolg: Unbekannte veröffentlichen Mitgliederliste der AfD Sachsen - Spiegel Online;;Mon, 01 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-sachsen-hackergruppe-veroeffentlicht-mitgliederdaten-a-989124.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Sohn von AfD-Chef Lucke: Immer schön im Gegenwind - Spiegel Online;;Tue, 02 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/lebenundlernen/job/afd-friedrich-lucke-wirbt-an-uni-freiburg-fuer-die-anti-euro-partei-a-980626.html;;Sentiment(polarity=1.0, subjectivity=0.0)"
"Sprache und Kulturpessimismus : Viel Glück und viel Segen mit der AfD - Spiegel Online;;Wed, 05 Nov 2014 08:00:00 GMT;;https://www.spiegel.de/kultur/literatur/christian-demand-die-invasion-der-barbaren-a-998817.html;;Sentiment(polarity=0.0, subjectivity=1.0)"
"Euro-Skeptiker: Auflösungserscheinungen in der AfD - DIE WELT;;Wed, 05 Mar 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article125450132/Aufloesungserscheinungen-in-der-AfD.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Ex-BDI-Chef: Warum Hans-Olaf Henkel der AfD beigetreten ist - DIE WELT;;Tue, 14 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article123868227/Warum-Hans-Olaf-Henkel-der-AfD-beigetreten-ist.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Liberaler Flügel: Die Leiden der AfD mit sich selbst und ihrem Chef - DIE WELT;;Thu, 23 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article124158849/Die-Leiden-der-AfD-mit-sich-selbst-und-ihrem-Chef.html;;Sentiment(polarity=-0.15000000000000002, subjectivity=0.0)"
"Euro-Kritiker: Die AfD – Porträt einer zerrissenen Partei - DIE WELT;;Sat, 25 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article124205676/Die-AfD-Portraet-einer-zerrissenen-Partei.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Dreiprozenthürde: AfD profitiert vom Europa-Frust der Jugend - DIE WELT;;Fri, 31 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article124413037/AfD-profitiert-vom-Europa-Frust-der-Jugend.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Wahlkampf-Geld: AfD setzt umstrittene Kreditfinanzierung fort - DIE WELT;;Wed, 23 Apr 2014 07:00:00 GMT;;https://www.welt.de/politik/deutschland/article127190958/AfD-setzt-umstrittene-Kreditfinanzierung-fort.html;;Sentiment(polarity=-1.0, subjectivity=0.0)"
"Parteienstreit : Jetzt gehen FDP und AfD aufeinander los - DIE WELT;;Thu, 09 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article123681772/Jetzt-gehen-FDP-und-AfD-aufeinander-los.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Programmdebatte: AfD-Basis will wissen, wofür ihre Partei steht - DIE WELT;;Tue, 15 Apr 2014 07:00:00 GMT;;https://www.welt.de/politik/deutschland/article126979208/AfD-Basis-will-wissen-wofuer-ihre-Partei-steht.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Parteitag in Bonn: FDP geht als Anti-AfD in die Europawahl - DIE WELT;;Sun, 19 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article124007178/FDP-geht-als-Anti-AfD-in-die-Europawahl.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Bernd Lucke: AfD-Chef kritisiert Hitzlspergers Coming-Out - DIE WELT;;Sat, 11 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article123770676/AfD-Chef-kritisiert-Hitzlspergers-Coming-Out.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Europawahlkampf: AfD setzt auf Wahlplakat Nordkorea und EU gleich - DIE WELT;;Mon, 28 Apr 2014 07:00:00 GMT;;https://www.welt.de/politik/europawahl/article127404965/AfD-setzt-auf-Wahlplakat-Nordkorea-und-EU-gleich.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Fall Chodorkowski: AfD-Politiker verteidigt Putin im russischen TV - DIE WELT;;Mon, 06 Jan 2014 08:00:00 GMT;;https://www.welt.de/politik/deutschland/article123594187/AfD-Politiker-verteidigt-Putin-im-russischen-TV.html;;Sentiment(polarity=1.0, subjectivity=0.0)"
