"AfD-Politiker lehnt  offen ausgelebte Sexualiät"" ab - Süddeutsche.de,""Sat, 04 Jun 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-sachsen-anhalt-afd-politiker-gegen-offen-ausgelebte-sexualitaet-1.3020185"
"Kritik an Parteiprogramm der AfD - Süddeutsche.de,""Mon, 02 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/nach-parteitag-reaktionen-auf-afd-wirre-rechtsaussen-partei-1.2976317"
"Den Wähler ist das Auftreten der AfD egal - Süddeutsche.de,""Tue, 16 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/wahlchancen-etablierte-chaostruppe-1.3121819"
"Warum die AfD-Erfolge an die Dreißiger Jahre erinnern - Süddeutsche.de,""Wed, 22 Jun 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/paul-nolte-im-gespraech-warum-die-afd-erfolge-an-die-dreissiger-jahre-erinnern-1.3043006"
"AfD - gegen 1789, gegen 1968 - Süddeutsche.de,""Wed, 24 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/aussenansicht-gegen-1789-gegen-1968-1.3132676"
"AfD beschließt: ""Der Islam geh ört nicht zu Deutschland"" - Süddeutsche.de,""Sun, 01 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-parteitag-afd-beschliesst-anti-islam-kurs-mit-grosser-mehrheit-1.2975205"
"Richter mit AfD-Parteibuch hilft der NPD - Süddeutsche.de,""Wed, 18 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/rechtsextremismus-richter-mit-afd-parteibuch-hilft-der-npd-1.2998185"
"Meuthen vs. Petry: Chaostag bei der AfD - Süddeutsche.de,""Tue, 05 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/alternative-fuer-deutschland-chaostag-der-afd-1.3064836"
"AfD - Der Mediator Gernot Barth soll sie vers öhnen - Süddeutsche.de,""Tue, 09 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/mediation-der-mann-der-die-afd-in-baden-wuerttemberg-versoehnen-soll-1.3114316"
"Das hat der AfD-Parteitag beschlossen - Süddeutsche.de,""Sun, 01 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-das-hat-der-afd-parteitag-beschlossen-1.2975251"
"Die AfD will mit Russland an die Macht - Süddeutsche.de,""Tue, 19 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/populismus-die-afd-will-mit-russland-an-die-macht-1.3084187"
"Was die AfD mit dem Republikanern gemeinsam hat - Süddeutsche.de,""Sat, 02 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/bayern/rechte-parteien-was-die-afd-mit-dem-republikanern-gemeinsam-hat-1.3058427"
"AfD - Wahlkampfauto mit AH-18-Kennzeichen - Süddeutsche.de,""Tue, 23 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-nummernschilder-mit-extremer-botschaft-1.3133256"
"Rechte Ãœberläufer - von der NPD zur AfD - Süddeutsche.de,""Tue, 30 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/mecklenburg-vorpommern-rechte-ueberlaeufer-von-der-npd-zur-afd-1.3141727"
"Wahlkampf der AfD in Mecklenburg-Vorpommern - Süddeutsche.de,""Tue, 23 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/mecklenburg-vorpommern-gegen-die-wand-1.3133133"
"Wie die AfD eine Moschee in Erfurt verhindern will - Süddeutsche.de,""Tue, 17 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-in-thueringen-so-sieht-der-anti-islam-kurs-der-afd-in-der-praxis-aus-1.2996777"
"Maas: AfD  nationalistisch, autoritär, frauenfeindlich"" - Süddeutsche.de,""Tue, 17 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/alternative-fuer-deutschland-maas-nennt-afd-nationalistisch-autoritaer-und-frauenfeindlich-1.2996236"
"Gedeon lässt Mitgliedschaft in AfD-Landtagsfraktion ruhen - Süddeutsche.de,""Tue, 21 Jun 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/antisemitismus-vorwuerfe-gedeon-laesst-mitgliedschaft-in-afd-landtagsfraktion-ruhen-1.3044335"
"""Das Wertebild der Flüchtlinge ähnelt AfD-Anhängern"" - Süddeutsche.de,""Thu, 18 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/studie-ueber-asylbewerber-das-wertebild-vieler-fluechtlinge-aehnelt-dem-von-afd-anhaengern-1.3122555"
"Junge AfD sitzt in Kassel im Studentenparlament - Süddeutsche.de,""Sun, 10 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/bildung/hochschulwahlen-dichter-denker-wrestling-kaempfer-1.3069488"
"Die AfD und der Verfassungsschutz - Süddeutsche.de,""Mon, 11 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/extremismus-koennte-die-afd-vom-verfassungsschutz-beobachtet-werden-1.3074403"
"AfD-Vizechef Gauland provoziert mit Neonazi-Parole - Süddeutsche.de,""Sun, 05 Jun 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/alternative-fuer-deutschland-gauland-provoziert-mit-neonazi-parole-1.3021197"
"AfD verweigert Aras Beifall - Süddeutsche.de,""Fri, 13 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/landtag-in-baden-wuerttemberg-aras-und-die-provokationen-in-stuttgart-1.2992629"
"AfD-Ã„ußerungen: Provokation der politischen Mitte - Süddeutsche.de,""Mon, 30 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/kultur/aeusserungen-der-afd-in-hoechsten-toenen-1.3011739"
"AfD-Bundeschef Meuthen mit gefrorener Torte beworfen - Süddeutsche.de,""Tue, 30 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/niedersachsen-afd-bundeschef-mit-gefrorener-torte-beworfen-1.3142508"
"AfD: ""Vom Pesthauch der Judenfeindschaft vergiftet"" - Süddeutsche.de,""Thu, 07 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/kultur/politische-kultur-nun-sag-afd-wie-hast-du-s-mit-dem-judentum-1.3065657"
"Die AfD wildert in Merkels Terrain - Süddeutsche.de,""Tue, 09 Aug 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/mecklenburg-vorpommern-die-afd-wildert-in-merkels-terrain-1.3112812"
"AfD in Rosenheim: Rechte Geheimnisse im Nebenzimmer - Süddeutsche.de,""Mon, 02 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/bayern/afd-in-rosenheim-rechte-geheimnisse-im-nebenzimmer-1.2975017"
"Christoph Steier: Das Gesicht der jungen AfD in München - Süddeutsche.de,""Thu, 07 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/muenchen/alternative-fuer-deutschland-die-ja-sagt-nein-1.3066375"
"LMU: Streit über AfD-nahe Hochschulgruppe eskaliert - Süddeutsche.de,""Mon, 18 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/muenchen/universitaet-streit-ueber-afd-nahe-hochschulgruppe-an-der-lmu-eskaliert-1.3082117"
"Maischberger-Talkshow: ""AfD ist das, was IS haben will"" - Süddeutsche.de,""Thu, 21 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/medien/maischberger-talkshow-die-afd-ist-das-was-der-is-in-deutschland-haben-will-1.3088192"
"Wegen AfD-Demo: Pegida-Chef wirft Mitstreiter raus - Süddeutsche.de,""Fri, 13 May 2016 07:00:00 GMT"",https://www.sueddeutsche.de/muenchen/streit-pegida-chef-schmeisst-zwei-mitstreiter-raus-1.2992546"
"Frankreich hat Nuit Debout - Deutschland die AfD - Süddeutsche.de,""Fri, 01 Jul 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/protestbewegungen-auf-der-suche-nach-dem-linken-wir-1.3054996"
"Die AfD wird Rechtsradikalismus salonfähig machen - Süddeutsche.de,""Thu, 01 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/mecklenburg-vorpommern-ueber-rechtsaussen-gespielt-1.3144929"
"""Die AfD ist die neue Partei der Mittelschicht"" - Süddeutsche.de,""Wed, 28 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/rechtspopulismus-die-afd-ist-die-neue-partei-der-mittelschicht-1.3166963"
"Wie die AfD den Anschlag von Berlin instrumentalisiert - Süddeutsche.de,""Wed, 21 Dec 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/rechtspopulismus-der-anschlag-die-afd-und-ihre-masche-1.3305035"
"Claudia Martin tritt aus AfD Baden-Württemberg aus - Süddeutsche.de,""Sat, 17 Dec 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/baden-wuerttemberg-abgeordnete-verlaesst-afd-schlimmer-als-die-altparteien-1.3299441"
"Gauland, H öcke - Petry, Pretzell: Machtkampf in der AfD - Süddeutsche.de,""Thu, 24 Nov 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/streit-in-der-afd-wenn-die-fluegel-um-sich-schlagen-1.3265017"
"Olivia Jones zeigt AfD-Politiker an - Süddeutsche.de,""Thu, 15 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/anzeige-gegen-afd-politiker-olivia-jones-ich-lasse-mich-nicht-in-eine-schublade-mit-paedophilen-stecken-1.3164505"
"Wahl in Berlin: Die Demokratie hält die AfD aus - Süddeutsche.de,""Sun, 18 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/wahl-in-berlin-wer-die-afd-waehlt-waehlt-nicht-das-vierte-reich-1.3167274"
"Bertelsmann-Stiftung: AfD-Anhänger und Globalisierung - Süddeutsche.de,""Wed, 30 Nov 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/studie-der-bertelsmann-stiftung-was-die-anhaenger-rechtspopulistischer-parteien-umtreibt-1.3273071"
"AfD Berlin: Nerstheimer nennt Flüchtlinge ""Gewürm"" - Süddeutsche.de,""Tue, 20 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/wahl-in-berlin-afd-abgeordneter-schmaeht-fluechtlinge-als-widerliches-gewuerm-1.3170025"
"AfD in Berlin: Pazderski, Nerstheimer und Gläser - Süddeutsche.de,""Mon, 19 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-in-berlin-diese-afd-politiker-sitzen-kuenftig-im-berliner-abgeordnetenhaus-1.3163987"
"Die AfD führt einen Kulturkampf, keinen Klassenkampf - Süddeutsche.de,""Mon, 05 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/landtagswahl-in-mecklenburg-vorpommern-die-afd-fuehrt-einen-kulturkampf-keinen-klassenkampf-1.3148761"
"Nach US-Wahl: Nutzt Trumps Erfolg der AfD? - Süddeutsche.de,""Fri, 11 Nov 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/nach-der-us-wahl-was-trump-und-die-afd-gemein-haben-und-was-nicht-1.3244349"
"Wasserburg am Inn: Altstadtsperrung wegen AfD-Infostand - Süddeutsche.de,""Tue, 13 Dec 2016 08:00:00 GMT"",https://www.sueddeutsche.de/bayern/oberbayern-polizei-sperrt-teile-der-wasserburger-innenstadt-weil-buerger-gegen-afd-parolen-ansingen-1.3293095"
"Handel mit NS-Orden: Ermittlungen gegen AfD-Politiker - Süddeutsche.de,""Thu, 22 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/saarland-afd-politiker-handelt-mit-ns-relikten-justiz-ermittelt-1.3174479"
"80-Jähriger landet Facebook-Hit mit AfD-Kritik - Süddeutsche.de,""Thu, 29 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/muenchen/wolfratshausen/afd-kritik-80-jaehriger-landet-facebook-hit-mit-afd-kritik-1.3183705"
"Bei der Kommunalwahl in Niedersachsen sind AfD-Themen Nebensache - Süddeutsche.de,""Sun, 11 Sep 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/kommunalwahl-bei-der-kommunalwahl-in-niedersachsen-sind-afd-themen-nebensache-1.3156428"
"AfD will Kay Nerstheimer ausschließen - Süddeutsche.de,""Mon, 03 Oct 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/berlin-berliner-rechtsradikaler-soll-aus-afd-ausgeschlossen-werden-1.3189200"
"Populismus - Der Liberalismus muss die AfD aushalten - Süddeutsche.de,""Wed, 30 Nov 2016 08:00:00 GMT"",https://www.sueddeutsche.de/kultur/populisten-der-liberalismus-im-kampfanzug-1.3273210"
"50 AfD-Anhänger tagen konspirativ in Wolfratshausen - Süddeutsche.de,""Mon, 17 Oct 2016 07:00:00 GMT"",https://www.sueddeutsche.de/muenchen/wolfratshausen/wolfratshausen-50-afd-anhaenger-tagen-konspirativ-in-der-floesserei-1.3210148"
"Früherer BamS-Autor Nicolaus Fest tritt AfD bei - Süddeutsche.de,""Wed, 05 Oct 2016 07:00:00 GMT"",https://www.sueddeutsche.de/politik/wechsel-zu-rechtspopulisten-frueherer-bams-autor-nicolaus-fest-tritt-der-afd-bei-1.3192671"
"TV-Kritik: AfD-Politiker Gauland bei Maybrit Illner - Süddeutsche.de,""Fri, 07 Oct 2016 07:00:00 GMT"",https://www.sueddeutsche.de/medien/zdf-talk-eher-eine-ideologie-als-eine-religion-1.3193952"
"Merkel, die Deutschland-Fahne und die AfD - Süddeutsche.de,""Wed, 14 Dec 2016 08:00:00 GMT"",https://www.sueddeutsche.de/politik/politiker-videos-wenn-bilder-taeuschen-1.3293415"
"Bierm ösl Blosn: Hans Well tritt gegen AfD auf - Süddeutsche.de,""Tue, 15 Nov 2016 08:00:00 GMT"",https://www.sueddeutsche.de/bayern/hans-well-mit-musik-gegen-hassparolen-1.3250726"
"AfD-H öcke gegen taz: Kein Hitlergruß [Update] - taz.de,""Fri, 17 Jun 2016 07:00:00 GMT"",https://blogs.taz.de/hausblog/afd-hoecke-gegen-taz-kein-hitlergruss/"
"AfD-Spitzenkandidatin: Alice Weidel, die neue Rechte - Tagesspiegel,""Mon, 24 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/themen/reportage/afd-spitzenkandidatin-alice-weidel-die-neue-rechte/19706048.html"
"Entwurf für Wahlprogramm: Womit die AfD im Wahlkampf punkten will - Politik - Tagesspiegel,""Thu, 09 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/entwurf-fuer-wahlprogramm-womit-die-afd-im-wahlkampf-punkten-will/19497540.html"
"Bundestagswahlkampf: AfD macht ""geplante Provokationen"" zur Medienstrategie - Politik - Tagesspiegel,""Fri, 20 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/bundestagswahlkampf-afd-macht-geplante-provokationen-zur-medienstrategie/19279750.html"
"Warum Alice Weidel gut zur homophoben AfD passt - Tagesspiegel,""Tue, 25 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/spitzenkandidatin-warum-alice-weidel-gut-zur-homophoben-afd-passt/19711724.html"
"Nach Rede in Dresden: AfD-Vorstand will H öcke aus Partei ausschließen - Politik - Tagesspiegel,""Mon, 13 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/nach-rede-in-dresden-afd-vorstand-will-hoecke-aus-partei-ausschliessen/19382830.html"
"AfD-Chefin: Frauke Petry in der Lucke-Falle - Politik - Tagesspiegel,""Fri, 31 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-chefin-frauke-petry-in-der-lucke-falle/19596604.html"
"Machtkampf in der AfD: Frauke Petry verzichtet auf Spitzenkandidatur - Politik - Tagesspiegel,""Wed, 19 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/machtkampf-in-der-afd-frauke-petry-verzichtet-auf-spitzenkandidatur/19688370.html"
"Machtkampf in der AfD: Frauke Petry setzt alles auf eine Karte - Politik - Tagesspiegel,""Thu, 06 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/machtkampf-in-der-afd-frauke-petry-setzt-alles-auf-eine-karte/19626724.html"
"Landesparteitag der AfD: Die halbe Reue des Bj örn H öcke - Politik - Tagesspiegel,""Sat, 18 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/landesparteitag-der-afd-die-halbe-reue-des-bjoern-hoecke/19410874.html"
"Alternative für Deutschland: AfD-Vize Gauland verteidigt H öckes Hitler-Aussage - Politik - Tagesspiegel,""Wed, 08 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/alternative-fuer-deutschland-afd-vize-gauland-verteidigt-hoeckes-hitler-aussage/19487308.html"
"Bundestagswahl 2017: AfD Brandenburg wählt Gauland zum Spitzenkandidaten - Berlin - Tagesspiegel,""Sun, 29 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/bundestagswahl-2017-afd-brandenburg-waehlt-gauland-zum-spitzenkandidaten/19318064.html"
"Machtkampf in der AfD: Allianz gegen Frauke Petry macht ernst - Politik - Tagesspiegel,""Fri, 14 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/machtkampf-in-der-afd-allianz-gegen-frauke-petry-macht-ernst/19672854.html"
"H öcke-Flügel gegen die AfD-Chefin: Revolte in der Heimat von Frauke Petry - Politik - Tagesspiegel,""Mon, 06 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/hoecke-fluegel-gegen-die-afd-chefin-revolte-in-der-heimat-von-frauke-petry/19351492.html"
"Kongress im Berliner Maritim-Hotel: AfD holt sich Nachhilfe in Extremismus-Fragen - Politik - Tagesspiegel,""Sat, 18 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/kongress-im-berliner-maritim-hotel-afd-holt-sich-nachhilfe-in-extremismus-fragen/19537942.html"
"AfD oder: Das Establishment sind immer die anderen - Tagesspiegel,""Sat, 04 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/eliten-bashing-als-wahlkampftaktik-afd-oder-das-establishment-sind-immer-die-anderen/19471620.html"
"Frohnmaier trifft Sellner: Wie die AfD-Jugend mit den Identitären kungelt - Tagesspiegel,""Sat, 22 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/themen/reportage/frohnmaier-trifft-sellner-wie-die-afd-jugend-mit-den-identitaeren-kungelt/19702108.html"
"Rechtspopulismus: Die soziale Frage der AfD - Politik - Tagesspiegel,""Sat, 25 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/rechtspopulismus-die-soziale-frage-der-afd/19569410.html"
"Alternative für Deutschland: Berliner AfD-Politiker Fest nennt Zuwanderer ""Gesindel"" - Berlin - Tagesspiegel,""Wed, 29 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/alternative-fuer-deutschland-berliner-afd-politiker-fest-nennt-zuwanderer-gesindel/19588056.html"
"Mehr AfD-Vertreter in den Talkshows?: Ein Thema? Kein Thema! - Medien - Gesellschaft - Tagesspiegel,""Fri, 31 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/gesellschaft/medien/mehr-afd-vertreter-in-den-talkshows-ein-thema-kein-thema/19599298.html"
"Vor der Bundestagswahl: Journalist und Oberstaatsanwalt werden AfD-Direktkandidaten - Berlin - Tagesspiegel,""Tue, 31 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/vor-der-bundestagswahl-journalist-und-oberstaatsanwalt-werden-afd-direktkandidaten/19324252.html"
"Twitter-Datenanalyse: Gr ößter AfD-Twitter-Account ist ein Scheinriese - Medien - Gesellschaft - Tagesspiegel,""Wed, 19 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/gesellschaft/medien/twitter-datenanalyse-groesster-afd-twitter-account-ist-ein-scheinriese/19691492.html"
"Zentralrat der Juden will Teile der AfD vom Verfassungsschutz beobachten lassen - Tagesspiegel,""Wed, 25 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/nach-hoecke-rede-zentralrat-der-juden-will-teile-der-afd-vom-verfassungsschutz-beobachten-lassen/19301864.html"
"AfD-Wähler haben das Recht auf Irrtum verwirkt - Tagesspiegel,""Fri, 20 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/dresdner-rede-von-bjoern-hoecke-afd-waehler-haben-das-recht-auf-irrtum-verwirkt/19278246.html"
"Der Richter von der AfD: Ein Demagoge in Robe - Tagesspiegel,""Tue, 24 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/vorredner-von-bjoern-hoecke-der-richter-von-der-afd-ein-demagoge-in-robe/19295504.html"
"BVV in Pankow: AfD: ""Wir sind nicht auf Krawall aus"" - Bezirke - Berlin - Tagesspiegel,""Fri, 03 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/bezirke/pankow/bvv-in-pankow-afd-wir-sind-nicht-auf-krawall-aus/19462780.html"
"Lob von der AfD: Wie links ist Sahra Wagenknecht? - Politik - Tagesspiegel,""Thu, 05 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/lob-von-der-afd-wie-links-ist-sahra-wagenknecht/19213012.html"
"Neuer Kandidat in Pankow: AfD wirbt CDU-Politiker für Bezirksamt ab - Bezirke - Berlin - Tagesspiegel,""Fri, 17 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/bezirke/pankow/neuer-kandidat-in-pankow-afd-wirbt-cdu-politiker-fuer-bezirksamt-ab/19529480.html"
"Sicherheit in Berlin: Die AfD will Migranten gezielt kontrollieren - Berlin - Tagesspiegel,""Tue, 14 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/sicherheit-in-berlin-die-afd-will-migranten-gezielt-kontrollieren/19392240.html"
"Nationalsozialismus: Die AfD provoziert am Holocaust-Gedenktag - Politik - Tagesspiegel,""Fri, 27 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/nationalsozialismus-die-afd-provoziert-am-holocaust-gedenktag/19310794.html"
"Bundestagswahl 2017: Lammert will AfD-Alterspräsident verhindern - Politik - Tagesspiegel,""Fri, 24 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/bundestagswahl-2017-lammert-will-afd-alterspraesident-verhindern/19569408.html"
"Mainz bleibt Mainz und wehrt sich gegen die AfD - Tagesspiegel,""Fri, 27 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/neujahrsempfaenge-der-rechtspopulisten-mainz-bleibt-mainz-und-wehrt-sich-gegen-die-afd/19316138.html"
"AfD-Politiker äußert Verständnis für Rechtsterrorist Anders Breivik - Tagesspiegel,""Fri, 21 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/jens-maier-aus-sachsen-afd-politiker-aeussert-verstaendnis-fuer-rechtsterrorist-anders-breivik/19698996.html"
"Tweet mit Marvin Plattenhardt: Hertha BSC lehnt Gespräch mit AfD ab - Sport - Tagesspiegel,""Mon, 13 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/sport/tweet-mit-marvin-plattenhardt-hertha-bsc-lehnt-gespraech-mit-afd-ab/19504718.html"
"Abgeordnetenhaus: Berlins AfD reißt sich zusammen - für den Bundestag - Tagesspiegel,""Mon, 06 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/themen/reportage/abgeordnetenhaus-berlins-afd-reisst-sich-zusammen-fuer-den-bundestag/19471650.html"
"Bezirkspolitik: Womit Berlins AfD-Stadträte bisher aufgefallen sind - Berlin - Tagesspiegel,""Mon, 27 Mar 2017 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/bezirkspolitik-womit-berlins-afd-stadtraete-bisher-aufgefallen-sind/19572882.html"
"Extremismusforscher: ""Verzicht auf NPD-Verbot gibt AfD Spielraum"" - Politik - Tagesspiegel,""Tue, 17 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/extremismusforscher-verzicht-auf-npd-verbot-gibt-afd-spielraum/19264456.html"
"Parteiausschlussverfahren: AfD-Spitze vergleicht H öcke mit Hitler - Politik - Tagesspiegel,""Sun, 09 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/parteiausschlussverfahren-afd-spitze-vergleicht-hoecke-mit-hitler/19633818.html"
"Nach Rede in Dresden: Ermittlungen gegen AfD-Politiker H öcke eingestellt - Politik - Tagesspiegel,""Wed, 01 Mar 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/nach-rede-in-dresden-ermittlungen-gegen-afd-politiker-hoecke-eingestellt/19458792.html"
"AfD-Vize will Islam Grundrecht auf Religionsfreiheit entziehen - Tagesspiegel,""Thu, 20 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/rede-im-rheingau-afd-vize-will-islam-grundrecht-auf-religionsfreiheit-entziehen/19694826.html"
"Nach Nazi-Lob ihres Fraktionsvizes: AfD beklagt ""Hasspropaganda"" in Marzahn-Hellersdorf - Berlin - Tagesspiegel,""Thu, 26 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/nach-nazi-lob-ihres-fraktionsvizes-afd-beklagt-hasspropaganda-in-marzahn-hellersdorf/19311756.html"
"Martenstein über die AfD: Was H öcke mit totalitären Bewegungen gemein hat - Politik - Tagesspiegel,""Sun, 29 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/martenstein-ueber-die-afd-was-hoecke-mit-totalitaeren-bewegungen-gemein-hat/19317654.html"
"Streit um Parteichef Hampel: In Niedersachsens AfD tobt ein bizarrer Machtkampf - Politik - Tagesspiegel,""Thu, 02 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/streit-um-parteichef-hampel-in-niedersachsens-afd-tobt-ein-bizarrer-machtkampf/19340712.html"
"Jens Maier in Dresden: Ermittlungen gegen AfD-Richter eingestellt - Politik - Tagesspiegel,""Sun, 12 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/jens-maier-in-dresden-ermittlungen-gegen-afd-richter-eingestellt/19380200.html"
"Die AfD und der Kulturkampf in den Kirchen - Tagesspiegel,""Sun, 26 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/christentum-in-deutschland-die-afd-und-der-kulturkampf-in-den-kirchen/19442726.html"
"NRW-AfD wählt Martin Renner zum Bundestagswahl-Spitzenkandidaten - Tagesspiegel,""Sat, 25 Feb 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/pretzell-gegner-nrw-afd-waehlt-martin-renner-zum-bundestagswahl-spitzenkandidaten/19443192.html"
"Sahra Wagenknecht: ""Viele potenzielle AfD-Wähler erreichen"" - Politik - Tagesspiegel,""Sat, 07 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/sahra-wagenknecht-viele-potenzielle-afd-waehler-erreichen/19223236.html"
"Michael Büge: Ex-CDU-Staatssekretär managt AfD-Wahlkampf - Politik - Tagesspiegel,""Wed, 25 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/politik/michael-buege-ex-cdu-staatssekretaer-managt-afd-wahlkampf/19304296.html"
"BVV Berlin-Lichtenberg: AfD-Mann Frank Elischewski zum Stadtrat gewählt - Berlin - Tagesspiegel,""Thu, 19 Jan 2017 08:00:00 GMT"",https://www.tagesspiegel.de/berlin/bvv-berlin-lichtenberg-afd-mann-frank-elischewski-zum-stadtrat-gewaehlt/19274570.html"
"Verhinderter AfD-Kandidat zieht gegen Petry vor Gericht - Tagesspiegel,""Thu, 20 Apr 2017 07:00:00 GMT"",https://www.tagesspiegel.de/politik/sachsen-verhinderter-afd-kandidat-zieht-gegen-petry-vor-gericht/19697790.html"
